app,ratings,helpful-vote,sentence
duolingo,5,0,thank you.
duolingo,5,0,absolutely love it.
duolingo,5,0,easy to follow and learn at our own pace.
duolingo,5,0,as far as as are concerned we can pay for the course so we don't see the as.
duolingo,5,0,it's a choice
duolingo,5,0,a brilliant and fun way to learn gàidhlig!
duolingo,5,0,"a lot easier than all of the audit books, books and webster i've tried to use in the past."
duolingo,5,0,"it's great the exercises are repeated from the initial one in each lesson, enabling the learner's rural and written abilities."
duolingo,5,0,"the only single i have is the lack of grammar guidance, which makes learning when to state words in welsh impossible if using this pp only."
duolingo,5,0,this pp is easy to use and effective it covers everything reading writing pronouncing and hearing okay.
duolingo,5,0,and it has many languages only wish that it had a little bit more languages.
duolingo,5,0,"well i have now found doing it on my lawton, all the other bits and pieces have appeared."
duolingo,5,0,am able to download pre starting a lesson very important stuff.
duolingo,5,0,still love it.
duolingo,5,0,really great application!
duolingo,5,0,keeps you entertained and makes learning a language fun and memorable experience.
duolingo,5,0,definitely recommend!
duolingo,5,0,it's an amazing application for learning a new language.
duolingo,5,0,"this pp truly challenges your current knowledge, adds to it, praises your achievements & encourages you when you agent doing well."
duolingo,5,0,i love it!
duolingo,5,0,"i appreciate having an pp i can use to practice a language every day, and i love that i can choose to study more than one language comprehensive, for free!"
duolingo,5,0,it helps that domingo has a cut moscow to cheer you on as well.
duolingo,5,0,i like it and i am learning spanish for fun because my big his gave a spanish grammar book so i thought i should download a pp so i looked at editors choice at language learning apes so your pp was in it.
duolingo,5,0,and i download it and i have a problem.the pictures which is in the help article for andros.
duolingo,5,0,"but when i go in my pp,its like is but i have andros phone"
duolingo,5,0,i use it for japanese and it's the best learning pp i came across.
duolingo,5,0,i learn so much faster
duolingo,5,0,this premium model amuses me.
duolingo,5,0,worthy contents are present.
duolingo,5,0,if you have the discipline and determination then u can make any language your friend using domingo.
duolingo,5,0,i am having a lot of fun learning scots garlic and this makes it easy with short but effective lessons.
duolingo,5,0,amazing pp i learned so much and it is easy to understand.
duolingo,5,0,there are also so many languages to learn from.
duolingo,5,0,love it!!
duolingo,5,0,!
duolingo,5,0,simple interface that helps with consistency .
duolingo,5,0,an excellent resource!
duolingo,5,0,it's very instructive and fun!
duolingo,5,0,this is wonderful!
duolingo,5,0,wish i could get the verbs figured out!
duolingo,5,0,"hard to learn a new language at 80, but this is so helpful."
duolingo,5,0,love the language.
duolingo,5,0,i have used loads of apes to learn.
duolingo,5,0,but this actually showed the true results.
duolingo,5,0,thank you so much whosoever designed it.
duolingo,5,0,thank you so much.
duolingo,5,0,very easy to follow.. studying the office into is very useful when listening to the language.
duolingo,5,0,some things do not make sense unless you have that into and domingo provides it!
duolingo,5,0,"fun while learning, a great game to be addicted to."
duolingo,5,0,"i'm new to this pp, and so far so good."
duolingo,5,0,i just wish i can study the podcasts by listening to them for several times more.
duolingo,5,0,i love this pp.
duolingo,5,0,i am consistently motivate to move forward and study every day.
duolingo,5,0,"i see the improvement in my ability to hear the language, even outside of the pp."
duolingo,5,0,absolutely amazing i've been using domingo for about 6 months now and it is incredible!
duolingo,5,0,this pp has helped so much with my schoolbook and my actual understanding of french and spanish.
duolingo,5,0,i would definitely recommend it to my friends.
duolingo,5,0,i am 69 years old and have never attempted to learn a foreign language.
duolingo,5,0,this pp is amazing and makes it so easy to learn.
duolingo,5,0,others say something to me and my st thought is a response in spanish.
duolingo,5,0,i highly recommend this pp for someone to learn a foreign language.
duolingo,5,0,keeps getting better and better.
duolingo,5,0,great way to learn for free
duolingo,5,0,"at first stage it is ok, but the rest of the stages becomes more fun."
duolingo,5,0,"and in only 2 day's, i know how to make a simple sentence in german; ich bin ein case!"
duolingo,5,0,"i really love this pp and it is one of my favorites that give gotten, easy, free, fun."
duolingo,5,0,would recommend for anyone learning a language.
duolingo,5,0,my only suggestion is a dark theme (unless there already is one)
duolingo,5,0,i love this!
duolingo,5,0,domingo makes it so much more easy to learn a new language even if you are to busy to always stay consistent i highly recommend it.
duolingo,5,0,:)
duolingo,5,0,"knowledge is key, and this pp knows that because why would it charge you to know and experience more?"
duolingo,5,0,"knowledge sure ain't free, but this pp is effective in its repetition, and presenting the information to you in different forms"
duolingo,5,0,"very useful application for learning, practicing and improving a bunch of different languages."
duolingo,5,0,give it a try and watch out: you may get addicted to it.
duolingo,5,0,this pp made me realise that it is very easy to learn a new language.
duolingo,5,0,"as the lessons are arranged in a particular pattern, it makes learning simple."
duolingo,5,0,thanks domingo for correcting the issue and placing me in the correct league.
duolingo,5,0,excellent customer service and dealing with issues real quick.
duolingo,5,0,onwards and upwards!
duolingo,5,0,excellent pp for learning a language overall.
duolingo,5,0,absolutely fantastic if you know the very basis of a language.
duolingo,5,0,"so i picked up french very easily however, i found the japanese which completely new."
duolingo,5,0,to me incredibly hard to just memories the karagina
duolingo,5,0,pp is fantastic as if you run out of hearts to get more to try and move ahead you have to do a practice section so improving your skill further.
duolingo,5,0,so glad it's free as well.
duolingo,5,0,domingo is an awesome free learning tool for many languages.
duolingo,5,0,i am very pleased of the newest update that was recently added.
duolingo,5,0,domingo has made learning fun and easy!
duolingo,5,0,really helpful with proper grammar and pronunciation.
duolingo,5,0,like the interface and communication.
duolingo,5,0,an amazing pp!
duolingo,5,0,"you do not have to pay, it doesn't take a lot of space and at the same time, you learn and improve your languages!"
duolingo,5,0,really helped me with my studying!
duolingo,5,0,good application for training vocabulary.
duolingo,5,0,speaking training is also good but ai still having issue that can not recognize some sentences having almost same meaning.
duolingo,5,0,they make it so simple to learn.
duolingo,5,0,"somehow it's easy to memories the content, and i find learning here somewhat adjective!"
duolingo,5,0,this pp is great!
duolingo,5,0,"i'm about 37 days into learning welsh and i'm not going to lie, though very difficult, i'm becoming the bomb!"
duolingo,5,0,thanks!
duolingo,5,0,love it.
duolingo,5,0,easy to use.
duolingo,5,0,easy lo learn.
duolingo,5,0,really fun but it lacks some reading material
duolingo,5,0,very helpful!!
duolingo,5,0,it's fun and i'm making progress!
duolingo,5,0,"great pp, i've learnt a lot."
duolingo,5,0,the new update is really good with the stories but the old lessons are cracking too frequently and i am not making as much progress because of it
duolingo,5,0,i love this pp!
duolingo,5,0,it helps me a lot.
duolingo,5,0,i'm only 9 years old and i can understand german ( the language i'm learning ) even more than i did before because all i could do was counting up to 10 and say hello !
duolingo,5,0,thanks soon much i really appreciate it do!
duolingo,5,0,!👍👍👌
duolingo,5,0,the best pp for learning languages!
duolingo,5,0,even has things like clinton for those star tree fan!
duolingo,5,0,"short little chinks of learning, which is great."
duolingo,5,0,i've retained pretty much everything i've learned without much effort.
duolingo,5,0,great for a free pp.
duolingo,5,0,"really neat pp, makes learning another language feel easy and fun"
duolingo,5,0,can not rate this pp highly enough.
duolingo,5,0,even their as are easy to watch
duolingo,5,0,so easy to use and you find yourself learning without really thinking about it
duolingo,5,0,"enjoying it a lot, never thought i'd be able to pick up even a ll bit of another language without taking a proper class."
duolingo,5,0,hata.
duolingo,5,0,it's fun and you can learn clot.
duolingo,5,0,but the free version is confusing for total novices.
duolingo,5,0,it works for me since i already know quite a bit of the language.
duolingo,5,0,i can't believe this pp is free!!
duolingo,5,0,i am actually learning to converse in french!!
duolingo,5,0,i do wish though they would spend more time on the verbs and propositions.
duolingo,5,0,overall a great pp!
duolingo,5,0,really useful pp.
duolingo,5,0,"got it first for my daughters gase spanish, am learning more irish."
duolingo,5,0,"fun, easy to use, reinforced by repetition, great that it has spoken language, only used written before."
duolingo,5,0,thanks!
duolingo,5,0,"domingo is great for kiss and adults learning about different languages.they have so many categories such as into,family,and food.i am learning enspanol ak spanish.domingo makes it easy for me and much others to learn.i think they make it better than any other language learning apes.they let you learn more than 1 language at a time.i think i will start to learn french as well as spanish.i highly recommend downloading domingo if you are interested in learning other languages!5/5."
duolingo,5,0,great pp to start learn new language.
duolingo,5,0,"sometimes recording is not working as expected, it stuck processing what i said."
duolingo,5,0,i really love this pp since it is free and i am learning spanish.
duolingo,5,0,"this is a great pp, although the hearts run out quickly and i think they take too long to refill :)"
duolingo,5,0,"great pp, haven't seen any stitches or had any problems."
duolingo,5,0,i've been working on japanese kann.
duolingo,5,0,haven't tried any other languages yet
duolingo,5,0,fun pp for learning languages.
duolingo,5,0,highly recommended.
duolingo,5,0,"the pro version will allow you to learn office, such as on planes and does not contain any as."
duolingo,5,1,i think domingo might be the best way to learn another language because it is extremely user friendly and it goes over similar things many many times to ensure you understand the topic/subject.
duolingo,5,0,easy to use and lessons are challenging without being overwhelming.
duolingo,5,0,"lots of repetition, but with variety so it's not boring."
duolingo,5,0,it is a very handy pp that helped me a lot with that daily practice and lots of helpful comments made by the other users.
duolingo,5,0,you can really learn a foreign language!
duolingo,5,0,love it!
duolingo,5,0,really amazing pp i use it as much as i can and the free pp isn't bad it just has as that are easy to dismiss and they don't interrupt the lesson!!
duolingo,5,0,100% recommend
duolingo,5,0,i generally love this pp.
duolingo,5,0,i just wish it was more descriptive for different languages and organized a little more.
duolingo,5,0,adding arabic would be pretty awesome too!
duolingo,5,0,all the repetition makes learning a new set of characters so much easier!
duolingo,5,0,less than 2 weeks in and i already feel so confident with what i've learned!
duolingo,5,0,"it's more practice than theory,so it's not for everybody."
duolingo,5,0,but for the majority of us domingo is a quick practical way to learn or refresh languages .
duolingo,5,0,this pp is hell fun man.
duolingo,5,0,got into japanese and i really feel like i'm making rapid progress.
duolingo,5,0,plus the as are really not invasion.
duolingo,5,0,this pp is great.
duolingo,5,0,so many languages to chose and covers a lot of topics.
duolingo,5,0,also there is no cost involved in using both this pp and it's webster.
duolingo,5,0,fun experience.
duolingo,5,0,"learning a little bit every day, memorising different phrases, earning rewards and competing with friends - learning a new language has never been so fun and enjoyable."
duolingo,5,0,excellent tool to learn another language.
duolingo,5,0,love it
duolingo,5,0,"the repetition is exhaustive but worth it, i am really learning, not just superficially learning."
duolingo,5,0,fun.
duolingo,5,0,encouraging.
duolingo,5,0,easy to pick up where i left off.
duolingo,5,0,i love how it is on your time.
duolingo,5,0,you can use this daytime that you would play one of those silly games you spend so much time putting around with.
duolingo,5,0,it's actually fun too!
duolingo,5,0,winning!!
duolingo,5,0,"new skill, minimal effort?"
duolingo,5,0,yes please!!!
duolingo,5,0,ll.
duolingo,5,0,best pp i've come across.
duolingo,5,0,helps me pronounce words properly as well as learn new content in a thorough and easy manner.
duolingo,5,0,enjoyable and information.
duolingo,5,0,great for picking up the feel of a new language!
duolingo,5,0,"one grip would be that it uses the same vocal again and again, i'd prefer to learn some new words!"
duolingo,5,0,"i love this, it's better than learning in school."
duolingo,5,0,i am currently learning french and i am starting italian ad well.
duolingo,5,0,"i definitely recommend this, you go at your pace.."
duolingo,5,0,"an absolutely superb tool for learning a new language, or touching-up on a language you haven't spoken in awhile."
duolingo,5,0,highly recommended.
duolingo,5,0,"create teaching tool, it allows you to revise what you have learnt, and introduces a new word among familiar words."
duolingo,5,0,these technique helps retention.
duolingo,5,0,i have tried many other similar apes and domingo is the best so far.
duolingo,5,0,it's a wonderful pp because it provides practice in a fun way and at the same time it makes sure you memories the rule.
duolingo,5,0,it is insanely helpful and not at all invasion with as or pushing the plus membership.
duolingo,5,0,it's very useful and great for learning.
duolingo,5,0,works as intended.
duolingo,5,0,"has as to support free education, but it's definitely worth it to be able to work on picking up another language for free."
duolingo,5,0,not demanding on a busy schedule.
duolingo,5,0,easy to use.
duolingo,5,0,love it!
duolingo,5,0,this pp is very good to me practice daily.
duolingo,5,0,thanks ad team.
duolingo,5,0,best learning game ever.
duolingo,5,0,it makes it so much easier to learn than attending a class
duolingo,5,0,"easy to use, motivation and encouraging."
duolingo,5,0,as aren't too invasion on the free version.
duolingo,5,0,fun and very easy to get started getting great results
duolingo,5,0,it is really a fun way of learning a language.
duolingo,5,0,through a repetition of a vocabulary and grammar it actually does stick in my head!
duolingo,5,0,very easy learning curve.
duolingo,5,0,"always makes you feel like you understand what is being taught, even if you didn't get a perfect score on the lesson."
duolingo,5,0,excellent pp.
duolingo,5,0,i'm currently mastering french.
duolingo,5,0,its easier than i thought
duolingo,5,0,amazing pp where you can learn a language for free and also help free education.
duolingo,5,0,"i started learning spanish 3 days ago, the lessons are fun and to my level."
duolingo,5,0,a brilliant idea 💡 thank you domingo 👍💯
duolingo,5,0,great pp for learning languages quickly.
duolingo,5,0,do is the best pp for language lovers... thank you so much.
duolingo,5,0,there is no any problem here.😃
duolingo,5,4,easy and fun learning for everyone.
duolingo,5,4,"very pleased, unique application"
duolingo,5,0,great pp if you want to start to learn a new language
duolingo,5,0,"it's a very helpful pp for people, especially beginners, who are learning or who want to learn other languages."
duolingo,5,0,very easy and fun.
duolingo,5,0,5 minutes a day has been great to fit in learning a new language.
duolingo,5,0,i love that it let's you hear the words and speak the words.
duolingo,5,0,"it's truly amazing how in a week, the pp got me interested in learning the basis and indulging me with exercises to help me grew my interest for a new language, hands down the best pp to use if the intent is to learn a new lingo."
duolingo,5,0,"pretty fun to do, actually!"
duolingo,5,0,keeps you involved in the language you're learning without being completely overbearing.
duolingo,5,0,will continue using the pp.
duolingo,5,0,i just adore domingo.
duolingo,5,0,a great way to support immersion language learning- and free!!
duolingo,5,0,"i'm finally able to properly learn some gàidhlig after years of not being able to afford normal classes, and without many online resources."
duolingo,5,0,a friend recommended this pp and i love it!
duolingo,5,0,it's nice to be more familiar with the spanish language since i hear it all the time.
duolingo,5,0,this pp helps me broaden my vocabulary in a fun way.
duolingo,5,0,"if you take a foreign language class and you don't understand some of it or you're not learning anything, do lingo is the way to go!"
duolingo,5,0,"it's very helpful, you learn a lot and the lessons are very simple!♥️"
duolingo,5,0,very inspiring...motivation and strong fundamental skill...excellent and very enjoyable..thank you for a brilliant pp!!
duolingo,5,0,!
duolingo,5,0,simple n convenient n try to make a global chat option to learn more easily
duolingo,5,0,it has been a terrific learning experience.
duolingo,5,0,learning something new can be frustration but domingo has enough repetition to make things click.
duolingo,5,0,i installed it to learn spanish and so far i absolutely love it.
duolingo,5,0,"of cause there's ad, but it you want to learn language for free it worth it."
duolingo,5,0,i'd definitely recommend this pp
duolingo,5,0,it's really good...helps you learn in a very systematic manner...helps not only with sentences and words but with pronunciation as well... i'd definitely recommend ｡◕‿◕｡
duolingo,5,0,probably the best pp to learn a language at basic or even above for free
duolingo,5,0,"i have really enjoyed using the pp... learning on it is fearless and i can't stop enjoying the story mode, the humour in it is genius."
duolingo,5,0,i'm glued!!
duolingo,5,0,!
duolingo,5,0,"i love this pp, i paid the 6 month fee to stop the avert but it was worth every penny, in 1 month i have learned so much german and i've started doing garlic also, cannot recommend highly enough!"
duolingo,5,0,great pp!
duolingo,5,0,"free version has non annoying as, and i've already learned way more than i did in he spanish."
duolingo,5,0,actually considering buying it just to support the cause.
duolingo,5,0,amazing quality pp!
duolingo,5,0,learn almost any language for fun!
duolingo,5,0,it has s step by small step approach to learning a language.
duolingo,5,0,"super easy and fun to use, already recommended to family and friends to use it and has been super easy to understand and learn as new language!"
duolingo,5,0,best language learning pp ever.
duolingo,5,0,i love the short stories too.
duolingo,5,0,this is truly an awesome pp.
duolingo,5,0,"it can improve your knowledge fast because it contains more challenges,levels."
duolingo,5,0,learning with domingo makes me happy and also more knowledgeable.
duolingo,5,0,super awesome and really easy going.
duolingo,5,0,challenging as you level but really helps you learn the language.
duolingo,5,0,love that it also reaches you the written language for it as well
duolingo,5,0,"while i don't feel this is the beat way to learn a language from scratch, this is a fantastic resource for continuous learning and reinforcement."
duolingo,5,0,it is a wonderful pp.
duolingo,5,0,keep glowing 👍 one thing to add you guns!
duolingo,5,0,"add more details to users profile, please and it seems to be a a problem when i try to change my email address using the phone :( its professional when it comes to this"
duolingo,5,0,domingo has been super helpful to learn languages!
duolingo,5,0,"i love it😄 if you are not an english speaker, you can adjust the pp settings so that the pp is another language, and they have lots of languages!"
duolingo,5,0,excellent pp!
duolingo,5,0,i've learned so much from this pp than i could in school.
duolingo,5,0,it's managed to keep my focus with the stories and challenges they have.
duolingo,5,0,awesome pp if you want to learn different languages.
duolingo,5,0,more fun than reading a lame book.
duolingo,5,0,it is competitive too so it makes you want to learn more.
duolingo,5,0,very easy to use and with a lot of exercises.
duolingo,5,0,the phrases don't make sense sometimes but it's an excellent to learn grammar on the go.
duolingo,5,0,"this pp is adjective, fun, and as far as i can tell accurate."
duolingo,5,0,there are even competitive components to keep you coming back!
duolingo,5,0,"i've learned so much, in such a short period of time!"
duolingo,5,0,"it really works, and i couldn't be more impressed!"
duolingo,5,0,"i've begun to actually understand japanese, a language completely foreign to me, way faster than i began to learn spanish in 4 years of high school!"
duolingo,5,0,"very easy to use, and entertaining."
duolingo,5,0,as are closable after just a moment.
duolingo,5,0,"provides positive feedback when doing well, highly motivation."
duolingo,5,0,my sense of understanding is increased in this format.
duolingo,5,0,the voice feature in not sure of.
duolingo,5,0,as i build blocks of conversation i will see if it registers true.
duolingo,5,0,it is a great pp that makes learning easy.
duolingo,5,0,something like this usually cost quite a bit of money.
duolingo,5,0,"not only is it free, but you can do the lessons anywhere when you want to."
duolingo,5,0,i love it!
duolingo,5,1,great pp for learning languages!
duolingo,5,1,"the only thing that could be improved is adding the language grammar tips to the mobile version of domingo, because only the webster version has them"
duolingo,5,0,is pretty good !
duolingo,5,0,"it reaches me 11 word at one day but can you add more languages like tagalog , chinese i mean i know how to speak chinese but let the other know how to learn too!"
duolingo,5,0,"as i was saying , add more ."
duolingo,5,0,keep it up !
duolingo,5,0,:)
duolingo,5,0,i am always use it .
duolingo,5,0,it really reaches you a lot.
duolingo,5,0,best pp ever!
duolingo,5,0,it helps you learn more and encourages you by using parts and streaks .
duolingo,5,0,i love it!
duolingo,5,0,fun way to work on learning a language.
duolingo,5,0,you get points for going back to old lessons which is great for really learning a language well.
duolingo,5,0,makes it fun and competitive to learn new languages without causing a drag so far.
duolingo,5,0,not necessary to get pro to get the full enjoyment of the pp.
duolingo,5,0,could be nice with an up boost the bigger your streak is
duolingo,5,0,its great.
duolingo,5,0,if you want to learn any language not only english then its a very very good platform.
duolingo,5,0,hope everyone will enjoy
duolingo,5,0,love it.
duolingo,5,0,abuse it.
duolingo,5,0,"some corrections take time to get approved, but perhaps i was just an early adopted ;d"
duolingo,5,0,great way to learn with just a few minutes a day.
duolingo,5,0,"i like that it tests your speaking, and written translation skill."
duolingo,5,0,one of the good option for you to start learning different languages.
duolingo,5,0,"fun and simple, so it is easy to begin your way with it."
duolingo,5,0,amazing and makes me learn fast and easy really love it...!
duolingo,5,0,!
duolingo,5,0,it has got me hooked !
duolingo,5,0,love the persistent reminders.
duolingo,5,0,very nice application for the language learn beginner.
duolingo,5,0,because it teach us about the vocal basically and also the alphabet.
duolingo,5,0,recommended!
duolingo,5,0,fun way to learn.
duolingo,5,0,learning as a game instead of a chose.
duolingo,5,0,removed all the hard work.
duolingo,5,0,all you need to do is show up.
duolingo,5,0,great.
duolingo,5,0,very helpful.
duolingo,5,0,structures learning.
duolingo,5,0,i love domingo.
duolingo,5,0,"such an easy pp, easy to use and easy to learn a language."
duolingo,5,0,i'm learning german with it and i just can't stop using it every day.
duolingo,5,0,"dance, do!"
duolingo,5,0,the best pp i have tried.
duolingo,5,0,love the interaction and memory game.
duolingo,5,0,i like the little cracks that make you go back and remember / learn things you've already learned
duolingo,5,0,"i can surely say that this is a helpful teaching method for languages, i am learning french now, and even if this is a secondary program for learning, i find it enjoyable and helpful:)"
duolingo,5,0,great memorization through repetition.
duolingo,5,0,"i wish i could skin ahead to whatever lesson, but it only lets you build on your progress."
duolingo,5,0,i really like this pp.
duolingo,5,0,i actually like it better than roseola stone.
duolingo,5,0,"even though the two apes have several similar features, i've found domingo to be more fun and engaging."
duolingo,5,0,i love this pp!
duolingo,5,0,it makes learning another language easy and fun.
duolingo,5,0,i like the positive messages from the owl and that he encourages you to practice.
duolingo,5,0,great for young children.
duolingo,5,0,leaning a language makes easier.
duolingo,5,0,excellent fun and easy way to learn a language
duolingo,5,0,"effective, free and fun learning."
duolingo,5,0,i don't have to feel bad sitting around doing nothing anymore.
duolingo,5,0,it's fun learning new languages and feeling the excitement when you can read or understand them in your daily life.
duolingo,5,0,"works pretty great, and plenty of content to learn."
duolingo,5,0,"been using the german one for a few days now, and give already picked up so much!"
duolingo,5,0,excellent pp to support learning in a class.
duolingo,5,0,helps widen and improve vocabulary.
duolingo,5,0,events are a great way to meet other earners.
duolingo,5,0,this education pp is really fascinating!
duolingo,5,0,"in fact i am using it for almost 1 year, but something is missing, the filipino language, you should add that wonderful language, and filipino ay sang magandang wiki, message from your filipino user🇵🇭🇵🇭"
duolingo,5,0,give learned more on this pp in a week than i did in a year of class.
duolingo,5,0,and i love that it makes it easy to expose my baby to different languages and be able to hear it over and over again.
duolingo,5,0,excellent pp.
duolingo,5,0,very helpful in learning new languages and you can actually keep on using it for free at the cost of having to view as.
duolingo,5,0,i'm in love with this pp.
duolingo,5,0,it makes sure that you don't forget what you're learning.
duolingo,5,0,by constant repetition.
duolingo,5,0,and it's a fun way to learn
duolingo,5,0,this pp makes even the hardest languages easy to learn.
duolingo,5,0,"it very repetition and seems easy, it gradually speaks new stuff in and you don't even realize you're learning."
duolingo,5,0,excellent pp that's fun and easy to use.
duolingo,5,0,it's amazing how quickly you can pick up words and learn sentences!
duolingo,5,0,a great way to learn the language.
duolingo,5,0,doesn't get boring as with standard learning.
duolingo,5,0,some words are not pronounced (for esperanto).
duolingo,5,0,well thought out lessons.
duolingo,5,0,"easy to use, easy to understand."
duolingo,5,0,outstanding pp!
duolingo,5,0,many thanks to domingo.
duolingo,5,0,i really enjoy learning japanese.
duolingo,5,0,ありがとうございます！
duolingo,5,0,love this pp.
duolingo,5,0,i have processes so much in my spanish.
duolingo,5,0,you can improve this pp by adding the number of hours we have spent on the pp.
duolingo,5,0,love this pp.
duolingo,5,0,i'm learning three different languages at once.
duolingo,5,0,i also love that you can learn clinton and high valyrian.
duolingo,5,0,"i would, however love to learn dovahzul (from the elder schools series)."
duolingo,5,0,just a suggestion.
duolingo,5,0,"otherwise, love the pp (bow, the bird made me rate, ply help)"
duolingo,5,0,love it!
duolingo,5,0,only issue-- i just spent 1000 gems on the german flirting bonus and didn't get the bonus!!
duolingo,5,0,takes a long time to get those gems!
duolingo,5,0,!
duolingo,5,0,"it is an excellent and amazing application i really like it, i think in the world we need more things like this example to learn and share knowledge."
duolingo,5,0,thank you domingo.
duolingo,5,0,i love this pp.
duolingo,5,0,now this short made me love it even more.
duolingo,5,0,i really see improvement in the language that i learn with it.
duolingo,5,0,"easy to use, just great."
duolingo,5,0,"easy to keep going actually, especially if you have it on your phone, really easy to just pick it up and have a go every now and again."
duolingo,5,0,the sessions add up!
duolingo,5,0,!
duolingo,5,0,love the different ways of learning.
duolingo,5,0,answering in english and also spanish.
duolingo,5,0,"verbal, audit."
duolingo,5,0,it really helps to learn a new language.
duolingo,5,0,love this pp!
duolingo,5,0,"many ways to learn (read, associate, speak, images, etc.)"
duolingo,5,0,and the as aren't too bad!
duolingo,5,0,:)
duolingo,5,0,i've always had trouble learning languages (5 years of french and i can only read it).
duolingo,5,0,but domingo really helps you get the basis of verbal communication and understanding the language in a much more realistic way.
duolingo,5,0,this combined with practicing on peers has allowed me to connect with so many people i would've never before been able to reach!
duolingo,5,0,my favorite pp on my phone honestly.
duolingo,5,0,i really enjoy this pp and have had zero issues with the pp so far (no ad overcoat like many apes have) i like the way the questions are presented as well.
duolingo,5,0,this pp is very helpful and it really works!
duolingo,5,0,i've been learning spanish on this pp for a few weeks and i'm already able to walk around talking in spanish to my family members😊 i love this pp.
duolingo,5,0,great job!!
duolingo,5,0,!
duolingo,5,0,"very easy to use, step by step learning at my pace, user friendly interface."
duolingo,5,0,easy to use.
duolingo,5,0,immediate feedback and reinforcement.
duolingo,5,0,recommended to me by the high school foreign language teacher.
duolingo,5,0,"a, i'm 40+ past high school."
duolingo,5,0,very good interface.
duolingo,5,0,"it's better than wasting my time on social media or games, mio."
duolingo,5,0,learning japanese and brushing up on my german... fantastic pp.
duolingo,5,0,love how well it's made and the leaderboards is a nice touch... keeps me working hard to stay at the top.
duolingo,5,0,well done domingo!
duolingo,5,0,i find this to be a really great way to learn french.
duolingo,5,0,"it's enjoyable to use, and motivate you to progress."
duolingo,5,0,one of my favourite apes.
duolingo,5,0,it's a great tool to learn new language.
duolingo,5,0,"fun, game-like, and most importantly free."
duolingo,5,0,what to complain about it?
duolingo,5,0,very full and easy to use.
duolingo,5,0,i 100% recommend for anyone wanting to learn a new language or even brush up on a language they already know.
duolingo,5,0,i love this pp!
duolingo,5,0,it has really improved.
duolingo,5,0,i feel like i'm actually learning and able to apply what i'm learning in real life.
duolingo,5,0,"when i'm able to afford it, i will for sure invest in the full paid pp."
duolingo,5,0,"my only real frustration with this is if i'm having trouble with a certain lesson and need to practice it further, it hardly ever pulls up anything from that lesson in the practice section."
duolingo,5,0,i wish there was some way to flag specific things so you can practice your troubled areas more.
duolingo,5,0,i like this pp.
duolingo,5,0,"with a bit of commitment from myself, i really make progress in learning several languages!"
duolingo,5,0,very good pp very useful to learn other language.....surely recommend
duolingo,5,0,"great pp to learn a new language,, it's really helpful,, but sometimes the voices/ pronunciation don't load"
duolingo,5,0,"learned a lot very quickly,easy to use and understand"
duolingo,5,0,it has been a pleasure learning a language in the comfort of your home.
duolingo,5,0,i look forward to the 5 minute session every day.
duolingo,5,0,it certainly has broadened my horizons on the learning path.
duolingo,5,0,"very helpful and innovative, will recommend to my family and friends :)"
duolingo,5,0,surprisingly amazing!
duolingo,5,0,i wasn't sure at first if i was actually learning or just having fun...but if you put the work in you'll actually begin to learn!
duolingo,5,0,and retain it!
duolingo,5,0,!
duolingo,5,0,best language pp ever.
duolingo,5,0,"very, very intuition and practical learning approach."
duolingo,5,0,"makes learning, memorising, and practicing fearless."
duolingo,5,0,"for some reason, this pp really motivate me!"
duolingo,5,0,i hate memorizing but the constant repetition is very good for me.
duolingo,5,0,i love it i was confused at first by how i would match the letter with sound if i had zero knowledge but its basically you dive in you learn by guessing and hearing different sound baby steps in enjoying learning organ 😛
duolingo,5,0,i came to domingo late in my spanish journey.
duolingo,5,0,"i love that one can skin the basis by taking the ""tests"" but it also gives one an opportunity to revise the building blocks in a fun way."
duolingo,5,0,brilliant pp!
duolingo,5,0,"helps me learn spanish & russian at a steady pace, thank you for the daily reminders 🤭 otherwise ll, i would be nowhere 🙈."
duolingo,5,0,i highly recommend this pp to anyone trying to learn a new language.
duolingo,5,0,i like the circular learning method .
duolingo,5,0,"unfortunately there is no description to what level is reached , so i haven made up my mind whether to pay for a full subscription"
duolingo,5,0,great pp for gaining confidence and developing vocabulary
duolingo,5,0,"wonderful way to interactive learn a new language while having fun, functional content to engage with."
duolingo,5,0,"so far, so good."
duolingo,5,0,good pp for learn from basis and pronunciation is also very helpful
duolingo,5,1,"easy to use, adjective, with incentive that make you want to come back and continue learning."
duolingo,5,1,quite a few languages supported.
duolingo,5,0,very powerful language learning pp.
duolingo,5,0,you have to be dedicated and do at least one lesson a day for a year.
duolingo,5,0,you'll be stunned at how much you'll know even after a month of consistent effort.
duolingo,5,0,super awesome!!
duolingo,5,0,so admitting in a good way!
duolingo,5,0,i'm craving to learn more and the process of making the learning a game is delightful.
duolingo,5,0,highly recommend it!!!!
duolingo,5,0,!
duolingo,5,0,this pp is amazing.
duolingo,5,0,"i love the fact that if you run out of lives, you can practice to get more instead of having to wait."
duolingo,5,0,it makes learning a language fun and easy.
duolingo,5,0,this pp is awesome sauce!
duolingo,5,0,in learning spanish with it and it's fun.
duolingo,5,0,"i loved how after using it for a couple months, i was able to listen to the stories and know what they were saying!"
duolingo,5,0,excellent pp with which to learn and practice any language.
duolingo,5,0,"easy to use, funny and interactive."
duolingo,5,0,i think this pp is a must!
duolingo,5,0,this pp has kept me on track.
duolingo,5,0,and learning at an incredibly comfortable pace.
